customer_id,trans_date,tran_amount
CS1161,30-Jun-11,36
CS1161,15-Oct-11,81
CS1161,8-Dec-11,101
CS1161,24-Dec-11,56
CS1161,31-Jan-12,66
CS1161,14-Feb-12,91
CS1161,9-Mar-12,70
CS1161,18-Jul-12,80
CS1161,30-Sep-12,67
CS1161,8-Nov-12,55
CS1161,29-Dec-12,69
CS1161,27-Jan-13,49
CS1161,28-Mar-13,45
CS1161,8-Apr-13,51
CS1161,25-Apr-13,44
CS1161,12-May-13,52
CS1161,28-Jun-13,45
CS1161,1-Aug-13,39
CS1161,24-Apr-14,103
CS1161,30-Oct-14,68
CS1161,12-Mar-15,80
CS1162,23-May-11,94
CS1162,4-Jul-11,45
CS1162,14-May-12,80
CS1162,25-May-12,99
CS1162,17-Jun-12,35
CS1162,30-Aug-12,56
CS1162,5-Oct-12,36
CS1162,30-Nov-12,71
CS1162,4-Dec-12,48
CS1162,23-May-13,51
CS1162,9-Sep-13,103
CS1162,15-Sep-13,88
CS1162,8-Oct-13,89
CS1162,7-Dec-13,103
CS1162,13-Jan-14,89
CS1162,25-Jan-14,45
CS1162,31-Jan-14,95
CS1162,15-Feb-14,68
CS1162,20-Feb-14,71
CS1162,19-May-14,86
CS1162,20-May-14,68
CS1162,13-Dec-14,105
CS1162,19-Dec-14,102
CS1162,25-Feb-15,88
CS1163,21-May-11,70
CS1163,6-Sep-11,48
CS1163,25-Dec-11,82
CS1163,5-Jul-12,86
CS1163,28-Dec-12,54
CS1163,14-May-13,83
CS1163,10-Jun-13,76
CS1163,10-Jul-13,96
CS1163,1-Aug-13,81
CS1163,31-Jan-14,51
CS1163,6-Feb-14,102
CS1163,5-May-14,85
CS1163,14-Jun-14,72
CS1163,30-Jun-14,52
CS1163,8-Nov-14,56
CS1163,24-Nov-14,60
CS1163,4-Dec-14,38
CS1163,6-Feb-15,98
CS1164,2-Jul-11,84
CS1164,22-Sep-11,70
CS1164,19-Feb-12,80
CS1164,4-May-12,59
CS1164,31-May-12,98
CS1164,20-Jul-12,54
CS1164,21-Aug-12,96
CS1164,7-Nov-12,101
CS1164,26-Nov-12,94
CS1164,11-Dec-12,59
CS1164,1-Jan-13,66
CS1164,3-Jan-13,99
CS1164,17-Jan-13,78
CS1164,26-Jan-13,77
CS1164,6-Mar-13,99
CS1164,11-Apr-13,74
CS1164,6-Jul-13,94
CS1164,14-Oct-13,91
CS1164,21-Jan-14,70
CS1164,21-Jan-14,37
CS1164,9-Feb-14,95
CS1164,2-Apr-14,84
CS1164,15-Apr-14,39
CS1164,24-May-14,100
CS1164,29-Jun-14,98
CS1164,27-Feb-15,41
CS1165,28-Jul-11,92
CS1165,13-Oct-11,58
CS1165,19-Oct-11,67
CS1165,8-Dec-11,68
CS1165,12-Apr-12,101
CS1165,4-Oct-12,52
CS1165,15-Oct-12,105
CS1165,2-Feb-13,98
CS1165,22-Mar-13,41
CS1165,24-Apr-13,69
CS1165,17-May-13,79
CS1165,24-May-13,47
CS1165,24-Jun-13,43
CS1165,23-Jul-13,44
CS1165,15-Sep-13,48
CS1165,1-Dec-13,82
CS1165,11-Aug-14,72
CS1165,12-Aug-14,42
CS1165,26-Aug-14,44
CS1165,12-Dec-14,83
CS1166,31-May-11,85
CS1166,12-Jul-11,98
CS1166,29-Jul-11,95
CS1166,19-Aug-11,63
CS1166,20-Sep-11,104
CS1166,14-Nov-11,94
CS1166,28-Jan-12,75
CS1166,4-May-12,95
CS1166,25-Aug-12,82
CS1166,11-Jan-13,50
CS1166,26-Sep-13,58
CS1166,7-Nov-13,91
CS1166,19-Feb-14,84
CS1166,2-May-14,35
CS1166,7-May-14,100
CS1166,13-May-14,66
CS1166,21-Sep-14,104
CS1166,24-Sep-14,60
CS1166,8-Dec-14,68
CS1167,24-May-11,78
CS1167,3-Mar-12,41
CS1167,25-Mar-12,85
CS1167,17-Aug-12,71
CS1167,13-Oct-12,72
CS1167,2-May-13,51
CS1167,3-Aug-13,58
CS1167,12-Oct-13,100
CS1167,30-Oct-13,100
CS1167,24-Jan-14,51
CS1167,16-Apr-14,75
CS1167,21-May-14,86
CS1167,25-Jul-14,93
CS1167,21-Sep-14,69
CS1167,16-Oct-14,50
CS1167,17-Nov-14,52
CS1168,14-Nov-11,70
CS1168,3-Jul-12,83
CS1168,30-Oct-12,92
CS1168,24-Nov-12,70
CS1168,18-Dec-12,70
CS1168,20-Feb-13,78
CS1168,5-Aug-13,60
CS1168,14-Jan-14,57
CS1168,30-Jan-14,68
CS1168,20-May-14,69
CS1168,30-Jun-14,37
CS1168,1-Aug-14,49
CS1168,4-Sep-14,74
CS1168,25-Nov-14,39
CS1169,4-Oct-11,53
CS1169,28-Oct-11,47
CS1169,9-Jan-12,92
CS1169,27-Apr-12,96
CS1169,25-Sep-12,41
CS1169,21-Nov-12,45
CS1169,9-Jun-13,80
CS1169,23-Jun-13,72
CS1169,27-Jun-13,68
CS1169,17-Jul-13,81
CS1169,23-Feb-14,47
CS1169,5-May-14,104
CS1169,20-Jun-14,61
CS1169,30-Jul-14,76
CS1169,5-Aug-14,81
CS1169,20-Aug-14,49
CS1169,9-Nov-14,36
CS1169,20-Dec-14,46
CS1170,20-Jun-11,83
CS1170,25-Sep-11,69
CS1170,20-Oct-11,85
CS1170,25-Oct-11,63
CS1170,3-Nov-11,84
CS1170,4-Jan-12,95
CS1170,3-Mar-12,35
CS1170,7-Mar-12,64
CS1170,13-Apr-12,73
CS1170,26-Mar-13,44
CS1170,13-May-13,55
CS1170,21-Jul-13,69
CS1170,2-Sep-13,92
CS1170,12-Apr-14,45
CS1170,15-Sep-14,94
CS1170,26-Sep-14,92
CS1170,29-Nov-14,54
CS1170,13-Mar-15,76
CS1171,13-Jul-11,89
CS1171,22-Sep-11,98
CS1171,10-Oct-12,45
CS1171,12-Oct-12,36
CS1171,3-Nov-12,59
CS1171,13-Apr-13,72
CS1171,30-Jul-13,70
CS1171,7-Oct-13,104
CS1171,7-Nov-13,44
CS1171,16-Nov-13,43
CS1171,26-Nov-13,72
CS1171,27-Nov-13,87
CS1171,20-Jan-14,49
CS1171,25-Jan-14,99
CS1171,8-Mar-14,88
CS1171,2-May-14,67
CS1171,21-May-14,37
CS1171,9-Jun-14,58
CS1171,25-Jun-14,64
CS1171,27-Jun-14,89
CS1171,21-Aug-14,82
CS1171,15-Mar-15,103
CS1172,18-May-11,96
CS1172,8-Jul-11,98
CS1172,30-Oct-11,62
CS1172,3-Dec-11,51
CS1172,28-Feb-12,81
CS1172,3-Oct-12,92
CS1172,15-Nov-12,70
CS1172,1-Jan-13,39
CS1172,19-Feb-13,76
CS1172,5-Mar-13,65
CS1172,14-May-13,58
CS1172,11-Oct-13,52
CS1172,13-Oct-13,72
CS1172,17-Oct-13,100
CS1172,19-Oct-13,93
CS1172,10-Mar-14,36
CS1172,13-May-14,73
CS1172,1-Jul-14,92
CS1173,13-Aug-11,75
CS1173,10-Oct-11,83
CS1173,19-Feb-12,90
CS1173,24-Jun-12,35
CS1173,15-Aug-12,55
CS1173,16-Nov-12,61
CS1173,20-Nov-12,67
CS1173,4-Dec-12,102
CS1173,18-Mar-13,60
CS1173,25-May-13,64
CS1173,5-Nov-13,87
CS1173,9-Dec-13,56
CS1173,23-Jan-14,39
CS1173,5-Mar-14,79
CS1173,7-May-14,64
CS1173,15-Jun-14,58
CS1173,12-Aug-14,40
CS1173,16-Sep-14,98
CS1173,12-Dec-14,74
CS1173,11-Jan-15,76
CS1173,26-Jan-15,66
CS1174,22-Jul-11,62
CS1174,26-Nov-11,62
CS1174,13-Feb-12,54
CS1174,10-May-12,48
CS1174,17-Jul-12,69
CS1174,1-Aug-12,65
CS1174,6-Feb-13,91
CS1174,2-Mar-13,90
CS1174,20-Jun-13,91
CS1174,29-Jun-13,54
CS1174,28-Jul-13,90
CS1174,3-Sep-13,75
CS1174,16-Sep-13,76
CS1174,24-Sep-13,67
CS1174,21-Nov-13,79
CS1174,20-Dec-13,38
CS1174,6-Jan-14,56
CS1174,25-Jan-14,96
CS1174,23-Feb-14,50
CS1174,6-Mar-14,90
CS1174,31-Mar-14,69
CS1174,22-Jan-15,44
CS1174,21-Feb-15,38
CS1175,17-May-11,92
CS1175,4-Jun-11,38
CS1175,18-Jun-11,66
CS1175,3-Jul-11,94
CS1175,13-Oct-11,52
CS1175,25-Jan-12,56
CS1175,28-Feb-12,90
CS1175,2-Jun-12,68
CS1175,14-Jun-12,52
CS1175,20-Jan-13,61
CS1175,30-May-13,96
CS1175,16-Jul-13,87
CS1175,7-Jan-14,50
CS1175,9-Jan-14,35
CS1175,25-May-14,52
CS1175,29-Jun-14,73
CS1175,23-Jan-15,44
CS1176,3-Jun-11,59
CS1176,28-Sep-11,46
CS1176,6-Nov-11,53
CS1176,29-Feb-12,87
CS1176,13-Mar-12,53
CS1176,22-Apr-12,99
CS1176,8-Jul-12,98
CS1176,30-Oct-12,101
CS1176,26-Jan-13,48
CS1176,25-Apr-13,90
CS1176,9-Sep-13,88
CS1176,14-Feb-14,93
CS1176,25-May-14,80
CS1176,12-Jun-14,78
CS1176,27-Jun-14,53
CS1176,16-Oct-14,103
CS1176,11-Jan-15,75
CS1176,15-Feb-15,97
CS1177,16-May-11,79
CS1177,2-Oct-11,87
CS1177,15-Oct-11,48
CS1177,11-Mar-12,79
CS1177,25-May-12,96
CS1177,7-Aug-12,51
CS1177,30-Aug-12,70
CS1177,30-Dec-12,62
CS1177,27-Apr-13,66
CS1177,2-Jul-13,81
CS1177,8-Aug-13,105
CS1177,31-Dec-13,91
CS1177,11-May-14,71
CS1177,20-Jul-14,105
CS1177,14-Oct-14,78
CS1177,6-Dec-14,68
CS1177,6-Feb-15,73
CS1178,8-Aug-11,94
CS1178,7-Oct-11,86
CS1178,16-Oct-11,88
CS1178,15-Jan-12,91
CS1178,21-Jul-12,40
CS1178,1-Oct-12,42
CS1178,5-Nov-12,70
CS1178,20-Feb-13,54
CS1178,4-Aug-13,76
CS1178,15-Dec-13,92
CS1178,20-Jan-14,67
CS1178,9-Feb-14,68
CS1178,13-Feb-14,82
CS1178,18-Feb-14,47
CS1178,16-Mar-14,71
CS1178,20-Mar-14,57
CS1178,18-May-14,40
CS1178,3-Jun-14,98
CS1178,14-Jul-14,47
CS1178,26-Jul-14,48
CS1178,13-Dec-14,88
CS1178,13-Feb-15,89
CS1179,4-Jun-11,90
CS1179,1-Aug-11,83
CS1179,15-Oct-11,58
CS1179,6-Jan-12,72
CS1179,9-Apr-12,65
CS1179,13-Apr-12,76
CS1179,4-Jul-12,41
CS1179,9-Aug-12,99
CS1179,3-Oct-12,73
CS1179,2-Nov-12,105
CS1179,3-Nov-12,62
CS1179,17-Dec-12,51
CS1179,30-Dec-12,80
CS1179,18-Feb-13,63
CS1179,18-May-13,46
CS1179,22-Jun-13,105
CS1179,21-Aug-13,103
CS1179,9-Oct-13,99
CS1179,30-Nov-13,87
CS1179,26-Jan-14,94
CS1179,1-Mar-14,44
CS1179,13-Jun-14,40
CS1179,15-Jul-14,63
CS1179,30-Jul-14,56
CS1179,17-Aug-14,57
CS1179,7-Sep-14,43
CS1179,1-Oct-14,105
CS1179,30-Dec-14,50
CS1179,29-Jan-15,81
CS1180,17-Aug-11,41
CS1180,23-Feb-12,82
CS1180,7-Mar-12,92
CS1180,5-May-12,79
CS1180,10-May-12,65
CS1180,29-Sep-12,57
CS1180,18-Oct-12,59
CS1180,18-Apr-13,54
CS1180,16-May-13,104
CS1180,21-Aug-13,36
CS1180,29-Aug-13,73
CS1180,27-Nov-13,92
CS1180,2-Jan-14,100
CS1180,26-Mar-14,66
CS1180,3-Apr-14,72
CS1180,4-Apr-14,57
CS1180,8-Apr-14,96
CS1180,6-May-14,88
CS1180,7-May-14,38
CS1180,16-Jun-14,61
CS1180,3-Nov-14,40
CS1180,15-Dec-14,91
CS1180,21-Jan-15,94
CS1181,5-Aug-11,43
CS1181,14-Aug-11,85
CS1181,31-Aug-11,72
CS1181,10-Oct-11,89
CS1181,18-Oct-11,77
CS1181,10-Dec-11,78
CS1181,29-Jan-12,59
CS1181,7-Jun-12,72
CS1181,5-Sep-12,69
CS1181,28-Oct-12,78
CS1181,27-Nov-12,103
CS1181,4-Jun-13,41
CS1181,24-Jun-13,95
CS1181,17-Jul-13,59
CS1181,25-Aug-13,89
CS1181,23-Oct-13,98
CS1181,20-Nov-13,47
CS1181,28-Nov-13,58
CS1181,25-Dec-13,91
CS1181,14-Feb-14,37
CS1181,23-Feb-14,60
CS1181,4-Mar-14,91
CS1181,1-Jul-14,75
CS1181,30-Jul-14,44
CS1181,10-Sep-14,79
CS1181,11-Dec-14,66
CS1181,18-Jan-15,38
CS1182,24-Jun-11,89
CS1182,4-Jul-11,43
CS1182,7-Jul-11,82
CS1182,2-Feb-12,88
CS1182,10-Jun-12,96
CS1182,13-Sep-12,73
CS1182,29-Sep-12,41
CS1182,6-Nov-12,81
CS1182,21-Dec-12,94
CS1182,18-Feb-13,85
CS1182,5-Apr-13,61
CS1182,25-Apr-13,53
CS1182,30-Jul-13,90
CS1182,20-Sep-13,105
CS1182,9-Oct-13,59
CS1182,13-Nov-13,41
CS1182,8-Jan-14,90
CS1182,18-Jan-14,39
CS1182,20-Mar-14,101
CS1182,22-Apr-14,84
CS1182,26-Apr-14,49
CS1182,20-May-14,84
CS1182,15-Jun-14,64
CS1182,4-Dec-14,57
CS1183,5-Jun-11,50
CS1183,3-Jul-11,63
CS1183,28-Jul-11,81
CS1183,5-Nov-11,57
CS1183,23-Dec-11,37
CS1183,27-Feb-12,104
CS1183,1-Mar-12,99
CS1183,25-Apr-12,65
CS1183,19-Sep-12,80
CS1183,4-Nov-12,101
CS1183,30-Apr-13,97
CS1183,2-May-13,46
CS1183,19-May-13,55
CS1183,20-Nov-13,90
CS1183,19-Dec-13,93
CS1183,20-Jan-14,103
CS1183,31-Jan-14,67
CS1183,29-Mar-14,48
CS1183,23-Jun-14,92
CS1183,6-Aug-14,81
CS1183,24-Aug-14,80
CS1183,13-Oct-14,44
CS1183,1-Jan-15,92
CS1183,8-Feb-15,73
CS1183,12-Feb-15,69
CS1183,4-Mar-15,100
CS1184,21-Jun-11,86
CS1184,16-Jul-11,43
CS1184,26-Jul-11,50
CS1184,17-Mar-12,101
CS1184,17-Mar-12,63
CS1184,14-May-12,43
CS1184,16-Aug-12,67
CS1184,26-Aug-12,74
CS1184,24-Sep-12,87
CS1184,29-Oct-12,37
CS1184,30-Oct-12,66
CS1184,13-Dec-12,104
CS1184,5-Jan-13,102
CS1184,17-Jan-13,73
CS1184,22-Jan-13,89
CS1184,30-Mar-13,59
CS1184,6-Apr-13,41
CS1184,14-Aug-13,91
CS1184,12-Sep-13,36
CS1184,21-Nov-13,43
CS1184,2-Jan-14,92
CS1184,9-May-14,73
CS1184,20-May-14,81
CS1184,6-Jun-14,75
CS1184,23-Nov-14,95
CS1184,4-Feb-15,86
CS1184,10-Mar-15,76
CS1184,16-Mar-15,66
CS1185,14-Jul-11,44
CS1185,21-Aug-11,45
CS1185,2-Sep-11,80
CS1185,11-Sep-11,59
CS1185,4-Nov-11,103
CS1185,14-Dec-11,102
CS1185,9-Jan-12,88
CS1185,10-Jan-12,36
CS1185,2-Mar-12,104
CS1185,15-Apr-12,47
CS1185,23-Nov-12,57
CS1185,11-Mar-13,103
CS1185,19-May-13,98
CS1185,25-May-13,35
CS1185,2-Jun-13,64
CS1185,21-Jun-13,53
CS1185,27-Jun-13,57
CS1185,12-Sep-13,51
CS1185,22-Oct-13,79
CS1185,2-Dec-13,36
CS1185,14-Dec-13,68
CS1185,12-Jan-14,52
CS1185,12-May-14,69
CS1185,24-May-14,39
CS1185,8-Jun-14,87
CS1185,22-Aug-14,61
CS1185,5-Mar-15,84
CS1186,7-Aug-11,81
CS1186,3-May-12,99
CS1186,7-Jun-12,71
CS1186,1-Sep-12,41
CS1186,10-Oct-12,94
CS1186,7-Nov-12,76
CS1186,17-Feb-13,95
CS1186,22-Feb-13,43
CS1186,4-Mar-13,85
CS1186,6-Jun-13,53
CS1186,2-Sep-13,105
CS1186,4-Mar-14,66
CS1186,26-Mar-14,98
CS1186,10-Jun-14,50
CS1186,9-Sep-14,82
CS1186,20-Sep-14,88
CS1186,22-Oct-14,88
CS1186,26-Oct-14,81
CS1186,23-Jan-15,43
CS1187,18-May-11,95
CS1187,16-Jun-11,46
CS1187,30-Jul-11,92
CS1187,29-Sep-11,76
CS1187,15-Mar-12,105
CS1187,30-Mar-12,87
CS1187,18-Apr-12,78
CS1187,27-Apr-12,46
CS1187,23-Jul-12,103
CS1187,27-Jul-12,53
CS1187,16-Sep-12,48
CS1187,31-Oct-12,64
CS1187,26-Feb-13,46
CS1187,4-Mar-13,63
CS1187,26-Mar-13,86
CS1187,5-Oct-13,50
CS1187,23-Jan-14,43
CS1187,27-Jun-14,63
CS1187,1-Jul-14,86
CS1187,6-Jul-14,41
CS1187,15-Oct-14,85
CS1187,22-Feb-15,103
CS1188,7-Jun-11,85
CS1188,26-Nov-11,36
CS1188,25-Jan-12,58
CS1188,17-Feb-12,67
CS1188,3-Apr-12,92
CS1188,12-May-12,105
CS1188,3-Jun-12,49
CS1188,9-Nov-12,60
CS1188,6-Dec-12,56
CS1188,24-Jun-13,36
CS1188,8-Aug-13,49
CS1188,6-Sep-13,96
CS1188,5-Dec-13,52
CS1188,30-Jan-14,42
CS1188,31-Mar-14,92
CS1188,12-Mar-15,35
CS1189,9-Aug-11,52
CS1189,18-Dec-11,37
CS1189,19-Jan-12,48
CS1189,14-Mar-12,83
CS1189,23-May-12,104
CS1189,7-Jul-12,36
CS1189,15-Aug-12,43
CS1189,16-Aug-12,90
CS1189,15-Jan-13,89
CS1189,23-Feb-13,45
CS1189,13-Mar-13,104
CS1189,29-Apr-13,66
CS1189,25-May-13,100
CS1189,27-May-13,44
CS1189,31-May-13,100
CS1189,22-Feb-14,98
CS1189,25-Apr-14,53
CS1189,17-Jun-14,36
CS1189,18-Jun-14,51
CS1189,20-Jul-14,85
CS1189,7-Aug-14,46
CS1189,13-Aug-14,61
CS1189,12-Jan-15,93
CS1190,12-Jun-11,48
CS1190,9-Aug-11,101
CS1190,30-Oct-11,42
CS1190,15-Dec-11,82
CS1190,11-Jan-12,40
CS1190,24-Feb-13,76
CS1190,28-Mar-13,72
CS1190,22-May-13,92
CS1190,8-Jun-13,88
CS1190,23-Jun-13,91
CS1190,15-Aug-13,81
CS1190,13-Sep-13,90
CS1190,16-Nov-13,66
CS1190,20-Feb-14,66
CS1190,22-Feb-14,92
CS1190,3-Apr-14,71
CS1190,7-Sep-14,46
CS1190,4-Feb-15,80
CS1191,4-Jun-11,101
CS1191,19-Aug-11,94
CS1191,18-Jan-12,55
CS1191,2-Mar-12,48
CS1191,29-Jul-12,77
CS1191,6-Aug-12,37
CS1191,24-Aug-12,70
CS1191,10-Sep-12,103
CS1191,17-Sep-12,64
CS1191,15-Nov-12,39
CS1191,18-Mar-13,72
CS1191,17-May-13,52
CS1191,8-Jul-13,89
CS1191,5-Aug-13,102
CS1191,10-Sep-13,82
CS1191,21-Nov-13,88
CS1191,18-Dec-13,62
CS1191,28-Dec-13,36
CS1191,25-Jan-14,100
CS1191,16-Mar-14,95
CS1191,9-Jan-15,56
CS1192,19-Jun-11,105
CS1192,26-Jul-11,75
CS1192,14-Nov-11,54
CS1192,30-Dec-11,105
CS1192,10-Jun-12,49
CS1192,13-Jul-12,86
CS1192,14-Jul-12,52
CS1192,8-Sep-12,105
CS1192,19-Sep-12,52
CS1192,21-Sep-12,87
CS1192,27-Jan-13,96
CS1192,15-Mar-13,84
CS1192,15-Apr-13,47
CS1192,30-Apr-13,65
CS1192,19-Nov-13,38
CS1192,7-Apr-14,93
CS1192,11-Nov-14,35
CS1192,6-Feb-15,85
CS1193,4-Jul-11,37
CS1193,9-Sep-11,71
CS1193,7-Dec-11,80
CS1193,11-Mar-12,64
CS1193,4-May-12,82
CS1193,26-Aug-12,41
CS1193,28-Dec-12,36
CS1193,12-Mar-13,43
CS1193,20-Jun-13,39
CS1193,20-Sep-13,96
CS1193,16-Oct-13,63
CS1193,25-Nov-13,37
CS1193,6-Dec-13,92
CS1193,7-May-14,90
CS1193,6-Jun-14,82
CS1194,14-Oct-11,84
CS1194,23-Oct-11,63
CS1194,4-Nov-11,79
CS1194,6-Nov-11,103
CS1194,10-Nov-11,47
CS1194,31-Dec-11,40
CS1194,26-Sep-12,58
CS1194,30-Oct-12,67
CS1194,29-Nov-12,90
CS1194,20-Jan-13,38
CS1194,3-Feb-13,55
CS1194,8-Feb-13,54
CS1194,19-Jun-13,78
CS1194,20-Jun-13,76
CS1194,27-Jun-13,37
CS1194,2-Sep-13,91
CS1194,7-Sep-13,51
CS1194,2-Oct-13,92
CS1194,1-Jan-14,74
CS1194,26-Jan-14,92
CS1194,24-Mar-14,52
CS1194,7-Mar-15,84
CS1195,25-Sep-11,85
CS1195,30-Sep-11,78
CS1195,3-Sep-12,54
CS1195,23-Jan-13,41
CS1195,26-Mar-13,71
CS1195,8-May-13,97
CS1195,15-May-13,43
CS1195,26-May-13,74
CS1195,21-Jun-13,75
CS1195,13-Oct-13,91
CS1195,21-Mar-14,98
CS1195,11-Jul-14,35
CS1195,14-Jul-14,65
CS1195,20-Jul-14,86
CS1195,28-Jul-14,73
CS1195,20-Oct-14,35
CS1195,8-Dec-14,49
CS1195,29-Dec-14,83
CS1195,29-Jan-15,54
CS1195,24-Feb-15,91
CS1196,2-Aug-11,80
CS1196,2-Sep-11,74
CS1196,23-Sep-11,44
CS1196,9-Feb-12,40
CS1196,17-May-12,65
CS1196,10-Apr-13,65
CS1196,17-Apr-13,39
CS1196,10-May-13,81
CS1196,12-Nov-13,88
CS1196,14-Nov-13,104
CS1196,21-Jan-14,63
CS1196,7-Feb-14,51
CS1196,12-Feb-14,64
CS1196,6-Jul-14,86
CS1196,15-Jul-14,81
CS1196,31-Jul-14,85
CS1196,14-Aug-14,76
CS1196,24-Aug-14,39
CS1196,31-Aug-14,88
CS1196,4-Sep-14,36
CS1196,20-Sep-14,55
CS1196,11-Mar-15,55
CS1196,15-Mar-15,100
CS1197,29-May-11,68
CS1197,7-Oct-11,53
CS1197,18-Dec-11,51
CS1197,17-Mar-12,61
CS1197,28-May-12,76
CS1197,14-Jul-12,91
CS1197,2-Feb-13,84
CS1197,23-Apr-13,99
CS1197,5-Sep-13,38
CS1197,20-Sep-13,95
CS1197,19-Nov-13,48
CS1197,27-Dec-13,55
CS1197,12-Jun-14,91
CS1197,3-Jul-14,44
CS1197,7-Sep-14,67
CS1197,26-Sep-14,80
CS1197,6-Oct-14,79
CS1198,9-Jul-11,39
CS1198,30-Oct-11,100
CS1198,21-Dec-11,89
CS1198,18-Jan-12,70
CS1198,13-Feb-12,58
CS1198,2-May-12,73
CS1198,15-May-12,68
CS1198,25-Jun-12,80
CS1198,4-Jul-12,46
CS1198,29-Sep-12,39
CS1198,28-Dec-12,52
CS1198,30-Jan-13,94
CS1198,22-Feb-13,92
CS1198,15-Mar-13,85
CS1198,9-Jul-13,88
CS1198,28-Aug-13,85
CS1198,5-Nov-13,60
CS1198,24-Feb-14,63
CS1198,25-Aug-14,93
CS1198,24-Oct-14,67
CS1198,21-Jan-15,49
CS1198,5-Mar-15,81
CS1199,28-Jun-11,47
CS1199,29-Jul-11,98
CS1199,24-Sep-11,36
CS1199,20-Jan-12,36
CS1199,31-Mar-12,51
CS1199,5-Apr-12,65
CS1199,13-May-12,35
CS1199,8-Sep-12,91
CS1199,14-Sep-12,59
CS1199,1-Oct-12,80
CS1199,13-Dec-12,103
CS1199,6-Apr-13,70
CS1199,6-Jul-13,78
CS1199,29-Oct-13,79
CS1199,17-Dec-13,43
CS1199,29-Jan-14,92
CS1199,5-Jun-14,71
CS1199,13-Jul-14,99
CS1199,29-Oct-14,53
CS1199,12-Nov-14,58
CS1200,3-Jun-11,94
CS1200,9-Sep-11,95
CS1200,10-Sep-11,75
CS1200,1-Oct-11,46
CS1200,20-Oct-11,75
CS1200,9-Jan-12,100
CS1200,23-Feb-12,99
CS1200,30-Apr-12,72
CS1200,8-Oct-12,53
CS1200,10-Nov-12,55
CS1200,27-Jan-13,95
CS1200,26-Jun-13,78
CS1200,8-Jul-13,78
CS1200,28-Nov-13,96
CS1200,19-Jan-14,71
CS1200,29-Jan-14,41
CS1200,1-Mar-14,82
CS1200,21-Jun-14,84
CS1200,2-Jul-14,92
CS1200,15-Aug-14,103
CS1200,27-Sep-14,83
CS1201,27-Sep-11,37
CS1201,9-Nov-11,44
CS1201,6-Jan-12,84
CS1201,6-Jan-12,57
CS1201,23-Feb-12,105
CS1201,29-Dec-12,71
CS1201,27-Feb-13,102
CS1201,29-Apr-13,88
CS1201,9-Jul-13,59
CS1201,14-Aug-13,52
CS1201,21-Oct-13,45
CS1201,23-Nov-13,82
CS1201,20-Jan-14,98
CS1201,29-Jan-14,57
CS1201,22-May-14,57
CS1201,15-Jun-14,82
CS1201,17-Sep-14,95
CS1201,23-Dec-14,90
CS1201,23-Jan-15,70
CS1202,25-Nov-11,48
CS1202,28-Nov-11,92
CS1202,2-Sep-12,41
CS1202,27-Nov-12,81
CS1202,6-Jan-13,62
CS1202,20-Feb-13,77
CS1202,24-Jun-13,43
CS1202,25-Aug-13,58
CS1202,25-Aug-13,103
CS1202,17-Sep-13,98
CS1202,6-Oct-13,37
CS1202,3-Jan-14,54
CS1202,26-Jan-14,49
CS1202,16-Feb-14,69
CS1202,18-Mar-14,48
CS1202,12-Jun-14,60
CS1202,19-Jul-14,39
CS1202,19-Sep-14,81
CS1202,7-Jan-15,99
CS1202,21-Jan-15,92
CS1203,15-Jun-11,66
CS1203,10-Jul-11,77
CS1203,19-Sep-11,84
CS1203,11-Oct-11,37
CS1203,18-Nov-11,105
CS1203,10-Dec-11,45
CS1203,26-Mar-12,71
CS1203,20-Apr-12,37
CS1203,4-May-12,83
CS1203,20-Jul-12,59
CS1203,29-Aug-12,99
CS1203,16-Sep-12,48
CS1203,15-Mar-13,74
CS1203,26-Apr-13,97
CS1203,14-Jun-13,45
CS1203,16-Jun-13,65
CS1203,9-Sep-13,101
CS1203,24-Sep-13,65
CS1203,19-Jun-14,103
CS1203,20-Aug-14,92
CS1203,27-Jan-15,83
CS1204,28-Jul-11,68
CS1204,31-Aug-11,99
CS1204,21-Nov-11,49
CS1204,6-Jan-12,99
CS1204,10-Feb-12,50
CS1204,5-Aug-12,35
CS1204,5-Oct-12,39
CS1204,6-Mar-13,73
CS1204,10-Apr-13,60
CS1204,4-Jun-13,87
CS1204,5-Jul-13,40
CS1204,9-Jul-13,82
CS1204,11-May-14,36
CS1204,7-Aug-14,45
CS1204,21-Aug-14,45
CS1204,29-Oct-14,48
CS1204,28-Jan-15,68
CS1205,19-May-11,40
CS1205,24-May-11,65
CS1205,16-Jun-11,78
CS1205,29-Aug-11,73
CS1205,6-Dec-11,88
CS1205,23-Jan-12,53
CS1205,9-May-12,57
CS1205,18-Jun-12,41
CS1205,9-Jul-12,63
CS1205,19-Jul-12,95
CS1205,6-Mar-13,50
CS1205,16-Jun-13,68
CS1205,15-Nov-13,105
CS1205,6-Jun-14,101
CS1205,25-Nov-14,35
CS1205,8-Jan-15,43
CS1205,13-Mar-15,48
CS1206,24-May-11,36
CS1206,30-Aug-11,67
CS1206,16-Nov-11,90
CS1206,21-Nov-11,101
CS1206,25-Nov-11,74
CS1206,7-Feb-12,39
CS1206,21-Apr-12,42
CS1206,27-Jun-12,42
CS1206,4-Jul-12,100
CS1206,7-Jul-12,62
CS1206,26-Jul-12,35
CS1206,14-Aug-12,63
CS1206,19-Mar-13,49
CS1206,6-Jul-13,40
CS1206,24-Jul-13,72
CS1206,3-Aug-13,92
